0,-0.0694953
1,-0.0998709
2,-0.123808
3,-0.138467
4,-0.14187
5,-0.133209
6,-0.11296
7,-0.0828673
8,-0.0454518
9,-0.00418055
10,0.0373523
11,0.0756862
12,0.107848
13,0.131725
14,0.146205
15,0.151168
16,0.147431
17,0.136521
18,0.120491
19,0.101665
20,0.0823844
21,0.0648048
22,0.0507839
23,0.041728
24,0.0385167
25,0.0415296
26,0.0506139
27,0.0651389
28,0.0840123
29,0.105772
30,0.128698
31,0.150944
32,0.170731
33,0.18655
34,0.197379
35,0.20277
36,0.202738
37,0.197788
38,0.188853
39,0.177196
40,0.164217
41,0.151205
42,0.139137
43,0.128595
44,0.119722
45,0.112286
46,0.105771
47,0.0995675
48,0.0930928
49,0.0859176
50,0.0778482
51,0.0689436
52,0.0594939
53,0.0499549
54,0.0408317
55,0.0326108
56,0.025656
57,0.0202264
58,0.0161845
59,0.0135085
60,0.0119069
61,0.0109736
62,0.0102921
63,0.0094008
64,0.00786774
65,0.00534161
66,0.00156825
67,-0.0035963
68,-0.010218
69,-0.0182678
70,-0.0275968
71,-0.0379319
72,-0.0489243
73,-0.0601289
74,-0.0710366
75,-0.0811733
76,-0.0901262
77,-0.0975787
78,-0.103356
79,-0.107463
80,-0.110092
81,-0.111591
82,-0.112424
83,-0.11308
84,-0.114041
85,-0.115727
86,-0.118426
87,-0.122283
88,-0.127307
89,-0.133386
90,-0.140294
91,-0.147715
92,-0.155302
93,-0.162689
94,-0.169524
95,-0.175493
96,-0.18033
97,-0.183851
98,-0.185946
99,-0.186556
100,-0.185662
101,-0.183302
102,-0.179537
103,-0.174451
104,-0.168141
105,-0.160709
106,-0.152274
107,-0.142993
108,-0.133048
109,-0.122639
110,-0.111999
111,-0.101376
112,-0.0910159
113,-0.0811566
114,-0.0719941
115,-0.0636471
116,-0.0561688
117,-0.0495429
118,-0.0437113
119,-0.0385773
120,-0.0340462
121,-0.0300761
122,-0.026715
123,-0.0241346
124,-0.0225976
125,-0.0224285
126,-0.0239622
127,-0.0274151
128,-0.0328196
129,-0.0399286
130,-0.0481788
131,-0.0567176
132,-0.0644842
133,-0.0703641
134,-0.0733635
135,-0.0728448
136,-0.0686823
137,-0.0613645
138,-0.0519949
139,-0.0421943
140,-0.0339036
141,-0.0290577
142,-0.0292154
143,-0.0352671
144,-0.0472211
145,-0.0641005
146,-0.0840146
147,-0.10442
148,-0.122514
149,-0.135718
150,-0.142172
151,-0.141077
152,-0.132958
153,-0.11968
154,-0.104234
155,-0.0903263
156,-0.0818058
157,-0.0820327
158,-0.0933236
159,-0.116545
160,-0.15086
161,-0.193777
162,-0.241437
163,-0.289122
164,-0.331882
165,-0.36517
166,-0.385436
167,-0.390539
168,-0.379962
169,-0.354805
170,-0.317552
171,-0.271656
172,-0.221042
173,-0.169597
174,-0.12074
175,-0.0770997
176,-0.0403024
177,-0.0109852
178,0.011106
179,0.0269047
180,0.0377434
181,0.0451062
182,0.0503847
183,0.0546835
184,0.0587457
185,0.0629573
186,0.0673644
187,0.071756
188,0.0757778
189,0.0790353
190,0.0811742
191,0.0819288
192,0.0811591
193,0.0788804
194,0.0752603
195,0.0705987
196,0.0652906
197,0.0598109
198,0.0546388
199,0.0502179
200,0.0469466
201,0.0451082
202,0.0448579
203,0.0462177
204,0.049081
205,0.0532285
206,0.0583665
207,0.0641642
208,0.0703012
209,0.0764973
210,0.082542
211,0.0883305
212,0.0938276
213,0.0990788
214,0.104158
215,0.109157
216,0.114144
217,0.119136
218,0.124092
219,0.128891
220,0.133351
221,0.137253
222,0.140357
223,0.142428
224,0.143267
225,0.142748
226,0.140812
227,0.137465
228,0.132789
229,0.126917
230,0.120023
231,0.112282
232,0.10386
233,0.0949335
234,0.0856525
235,0.0761521
236,0.0665528
237,0.0569727
238,0.0475422
239,0.038416
240,0.0297712
241,0.0217876
242,0.0146489
243,0.0085232
244,0.00356747
245,-0.000124129
246,-0.00252401
247,-0.00370676
248,-0.00381302
249,-0.00305151
250,-0.00172364
251,-0.000162357
252,0.00129904
253,0.00235871
254,0.00278344
255,0.00243363
256,0.00126954
257,-0.000648866
258,-0.00317105
259,-0.00607936
260,-0.00914355
261,-0.0121761
262,-0.0150407
263,-0.0176681
264,-0.0200798
265,-0.0223854
266,-0.0247471
267,-0.0273228
268,-0.0302479
269,-0.033573
270,-0.0372462
271,-0.0411206
272,-0.0449433
273,-0.0484048
274,-0.0511838
275,-0.0530221
276,-0.0537571
277,-0.0533689
278,-0.0520098
279,-0.0499849
280,-0.0477168
281,-0.0456744
282,-0.0443092
283,-0.0439927
284,-0.0449439
285,-0.0471953
286,-0.0505735
287,-0.0547341
288,-0.0592188
289,-0.0635338
290,-0.0672259
291,-0.0699743
292,-0.0716462
293,-0.0723172
294,-0.0722505
295,-0.0718008
296,-0.0713379
297,-0.0711501
298,-0.0713927
299,-0.0720193
300,-0.0727829
301,-0.0733331
302,-0.073295
303,-0.0724018
304,-0.0706227
305,-0.0682432
306,-0.0659347
307,-0.0646835
308,-0.0656869
309,-0.0701582
310,-0.0790971
311,-0.0930564
312,-0.111947
313,-0.134953
314,-0.160504
315,-0.186416
316,-0.210115
317,-0.228959
318,-0.240564
319,-0.243167
320,-0.235876
321,-0.218803
322,-0.19309
323,-0.160767
324,-0.124514
325,-0.0873183
326,-0.0521128
327,-0.0214239
328,0.00289958
329,0.0198466
330,0.0292797
331,0.0318672
332,0.0289085
333,0.0220934
334,0.0132331
335,0.00401729
336,-0.004183
337,-0.0104286
338,-0.0142429
339,-0.0155895
340,-0.0147806
341,-0.0123482
342,-0.00892212
343,-0.00511503
344,-0.00143756
345,0.0017545
346,0.00425633
347,0.00601385
348,0.00710142
349,0.00762785
350,0.00770505
351,0.00743403
352,0.00686729
353,0.00601617
354,0.00485919
355,0.00335783
356,0.00149266
357,-0.000745327
358,-0.00335085
359,-0.00628778
360,-0.00948982
361,-0.0128745
362,-0.0163436
363,-0.0197842
364,-0.023088
365,-0.0261537
366,-0.0288956
367,-0.0312281
368,-0.0330796
369,-0.0343797
370,-0.0350477
371,-0.0349998
372,-0.0341494
373,-0.0324153
374,-0.0297362
375,-0.0260804
376,-0.0214611
377,-0.0159491
378,-0.00967044
379,-0.00280457
380,0.00444375
381,0.0118447
382,0.0191899
383,0.0262978
384,0.0330321
385,0.0393131
386,0.0451182
387,0.0504656
388,0.0553744
389,0.0598632
390,0.0639315
391,0.0675337
392,0.0705804
393,0.07295
394,0.0745093
395,0.0751385
396,0.0747741
397,0.0734182
398,0.0711513
399,0.0681517
400,0.0646705
401,0.0610043
402,0.0574679
403,0.0543447
404,0.0518535
405,0.0501088
406,0.0491263
407,0.0488104
408,0.0489835
409,0.0494062
410,0.0498165
411,0.0499776
412,0.0497025
413,0.0488765
414,0.0474586
415,0.0454938
416,0.0430924
417,0.0403977
418,0.0375576
419,0.0347108
420,0.0319625
421,0.0293649
422,0.026919
423,0.0245938
424,0.0223398
425,0.0200953
426,0.0178036
427,0.015431
428,0.0129647
429,0.010417
430,0.00781131
431,0.0051858
432,0.00257139
433,5.87272e-07
434,-0.00249355
435,-0.00487848
436,-0.00712299
437,-0.00918683
438,-0.0110054
439,-0.0124916
440,-0.0135494
441,-0.0140779
442,-0.0139823
443,-0.0132214
444,-0.0118386
445,-0.00996972
446,-0.00783732
447,-0.00566791
448,-0.00365083
449,-0.00186648
450,-0.000262714
451,0.00130853
452,0.00306879
453,0.00530318
454,0.00826468
455,0.0120528
456,0.0165018
457,0.0211593
458,0.0252658
459,0.0277931
460,0.0275942
461,0.0235823
462,0.0149487
463,0.00135913
464,-0.0168689
465,-0.0387198
466,-0.0625023
467,-0.0860022
468,-0.10673
469,-0.122244
470,-0.130494
471,-0.130114
472,-0.120643
473,-0.102625
474,-0.0775639
475,-0.047729
476,-0.0158702
477,0.0151369
478,0.0426537
479,0.06459
480,0.079622
481,0.0872872
482,0.0879522
483,0.082679
484,0.0729932
485,0.0606186
486,0.047231
487,0.0342659
488,0.0227639
489,0.0133283
490,0.00615905
491,0.00113366
492,-0.00208984
493,-0.0039368
494,-0.00481637
495,-0.00507331
496,-0.00495343
497,-0.00464439
498,-0.00427231
499,-0.00394338
500,-0.00377293
501,-0.00388863
502,-0.00445436
503,-0.00568754
504,-0.00779329
505,-0.0108837
506,-0.0149262
507,-0.0197872
508,-0.0252381
509,-0.0309681
510,-0.0366564
511,-0.0420196
512,-0.0468476
513,-0.051017
514,-0.0544938
515,-0.0573154
516,-0.0595582
517,-0.0613009
518,-0.0625881
519,-0.0633897
520,-0.063594
521,-0.0630028
522,-0.0613566
523,-0.0583782
524,-0.053818
525,-0.0475133
526,-0.0394317
527,-0.029707
528,-0.0186415
529,-0.00669097
530,0.00557174
531,0.0175193
532,0.0285411
533,0.038102
534,0.0458247
535,0.0515168
536,0.0551936
537,0.057053
538,0.0574551
539,0.0568631
540,0.0557731
541,0.0546466
542,0.0538557
543,0.0536447
544,0.054109
545,0.0552027
546,0.0567631
547,0.0585502
548,0.0602835
549,0.0616946
550,0.0625664
551,0.0627584
552,0.0622174
553,0.0609731
554,0.0591268
555,0.0568359
556,0.0542762
557,0.051631
558,0.0490672
559,0.0467044
560,0.0446104
561,0.042813
562,0.0412933
563,0.0399966
564,0.0388402
565,0.0377348
566,0.0365882
567,0.0353238
568,0.0338869
569,0.0322522
570,0.0304297
571,0.0284614
572,0.0264186
573,0.0243923
574,0.0224806
575,0.0207687
576,0.0193169
577,0.0181501
578,0.017246
579,0.016537
580,0.0159179
581,0.0152604
582,0.0144302
583,0.0133144
584,0.0118284
585,0.00994777
586,0.00771086
587,0.0052193
588,0.0026312
589,0.000139139
590,-0.0020459
591,-0.00372685
592,-0.00473209
593,-0.00495346
594,-0.00435799
595,-0.00300416
596,-0.00105644
597,0.00123269
598,0.00355943
599,0.00562588
600,0.00722851
601,0.00833066
602,0.00909789
603,0.00987868
604,0.0111142
605,0.0132564
606,0.0166803
607,0.0215505
608,0.0277406
609,0.0347148
610,0.0415221
611,0.046872
612,0.0492967
613,0.0473806
614,0.0399879
615,0.0265198
616,0.00710726
617,-0.0172971
618,-0.0449217
619,-0.0733259
620,-0.0996739
621,-0.121075
622,-0.134978
623,-0.139529
624,-0.133846
625,-0.11816
626,-0.093832
627,-0.0631694
628,-0.0291255
629,0.00507671
630,0.0363539
631,0.0621327
632,0.0806499
633,0.0911056
634,0.0936752
635,0.0893919
636,0.0799192
637,0.0672519
638,0.0534286
639,0.0402497
640,0.0290706
641,0.0207097
642,0.015424
643,0.0129823
644,0.0127973
645,0.0140757
646,0.0159861
647,0.0177733
648,0.0188422
649,0.0188014
650,0.0174691
651,0.0148408
652,0.0110542
653,0.00633836
654,0.000967131
655,-0.0048031
656,-0.0107856
657,-0.0168257
658,-0.0228136
659,-0.0286268
660,-0.0341579
661,-0.039345
662,-0.0441759
663,-0.0487144
664,-0.0530535
665,-0.0573102
666,-0.0616117
667,-0.0660546
668,-0.0706947
669,-0.0755182
670,-0.0804233
671,-0.0852202
672,-0.0896485
673,-0.0934024
674,-0.0961558
675,-0.0976168
676,-0.0975404
677,-0.0957803
678,-0.0923136
679,-0.087225
680,-0.0807183
681,-0.0730747
682,-0.0646328
683,-0.0557415
684,-0.0467281
685,-0.0378598
686,-0.0293269
687,-0.0212377
688,-0.0136394
689,-0.00652675
690,0.000127457
691,0.00633973
692,0.0120906
693,0.0173294
694,0.0219681
695,0.0259031
696,0.0290344
697,0.0312974
698,0.0326892
699,0.0332805
700,0.0332066
701,0.0326672
702,0.0319018
703,0.0311477
704,0.0306113
705,0.0304346
706,0.0306772
707,0.0313036
708,0.0321967
709,0.0331841
710,0.0340729
711,0.0346775
712,0.0348501
713,0.0345177
714,0.0336804
715,0.0324117
716,0.0308461
717,0.0291544
718,0.0275127
719,0.0260693
720,0.024926
721,0.0241126
722,0.0235911
723,0.0232605
724,0.022964
725,0.0225222
726,0.0217567
727,0.0205201
728,0.0187158
729,0.0163006
730,0.0133118
731,0.00984948
732,0.0060586
733,0.00211648
734,-0.00177853
735,-0.00544033
736,-0.00871421
737,-0.0114808
738,-0.0136702
739,-0.0152626
740,-0.0162775
741,-0.0167681
742,-0.0168069
743,-0.0164681
744,-0.0158133
745,-0.0148931
746,-0.0137468
747,-0.0124298
748,-0.0110179
749,-0.00960975
750,-0.00829761
751,-0.00710253
752,-0.00595531
753,-0.00462158
754,-0.00278179
755,-6.95515e-05
756,0.00385141
757,0.00924259
758,0.0161576
759,0.024383
760,0.0333263
761,0.0420112
762,0.0491526
763,0.053283
764,0.0529595
765,0.0470057
766,0.0347554
767,0.01625
768,-0.0076405
769,-0.035226
770,-0.0641164
771,-0.0914729
772,-0.114358
773,-0.130123
774,-0.136775
775,-0.133278
776,-0.119719
777,-0.0973262
778,-0.0683159
779,-0.0356071
780,-0.00243391
781,0.028077
782,0.0532976
783,0.0713993
784,0.0815243
785,0.0838137
786,0.0792863
787,0.0696054
788,0.0567789
789,0.0428402
790,0.0295678
791,0.0182774
792,0.00972026
793,0.00406989
794,0.00100834
795,-0.000119094
796,-0.000142846
797,0.000126616
798,7.34511e-06
799,-0.000962145
800,-0.00299305
801,-0.00608105
802,-0.0100226
803,-0.0145307
804,-0.0192573
805,-0.0238876
806,-0.0281986
807,-0.0321212
808,-0.0356809
809,-0.0389902
810,-0.0421703
811,-0.0453497
812,-0.0486709
813,-0.0522689
814,-0.0562562
815,-0.0607057
816,-0.0656357
817,-0.0709964
818,-0.0766596
819,-0.0824159
820,-0.0879887
821,-0.0930522
822,-0.0972469
823,-0.100209
824,-0.101597
825,-0.101128
826,-0.098607
827,-0.0939419
828,-0.0871661
829,-0.0784382
830,-0.0680306
831,-0.0563192
832,-0.0437446
833,-0.03078
834,-0.0178951
835,-0.00552071
836,0.00599013
837,0.016384
838,0.0255214
839,0.0333793
840,0.0400394
841,0.0456429
842,0.0503703
843,0.0544
844,0.0578702
845,0.0608545
846,0.0633564
847,0.0652958
848,0.0665443
849,0.0669507
850,0.0663793
851,0.0647476
852,0.0620611
853,0.0584309
854,0.0540827
855,0.0493393
856,0.0445851
857,0.0402191
858,0.036603
859,0.0340172
860,0.0326202
861,0.0324307
862,0.0333243
863,0.0350586
864,0.0373123
865,0.0397323
866,0.0419875
867,0.0438169
868,0.0450572
869,0.0456655
870,0.0457005
871,0.0452965
872,0.0445814
873,0.0436435
874,0.042511
875,0.0411534
876,0.0395417
877,0.0376884
878,0.0357358
879,0.0339191
880,0.0325443
881,0.0319552
882,0.0324837
883,0.0343521
884,0.0375994
885,0.0419322
886,0.0467002
887,0.0509137
888,0.0533281
889,0.0526255
890,0.0476095
891,0.0374767
892,0.0219878
893,0.00162214
894,-0.0223785
895,-0.0480922
896,-0.0731137
897,-0.0948439
898,-0.110836
899,-0.119142
900,-0.118605
901,-0.109044
902,-0.0912993
903,-0.0671313
904,-0.0389895
905,-0.00968883
906,0.0179692
907,0.0415513
908,0.0592826
909,0.0702181
910,0.0742938
911,0.0722533
912,0.0654576
913,0.0556172
914,0.04454
915,0.0338618
916,0.0248461
917,0.0182787
918,0.0144391
919,0.01315
920,0.0139012
921,0.0159779
922,0.0186275
923,0.0211585
924,0.0230132
925,0.0238249
926,0.0234127
927,0.0217719
928,0.018997
929,0.0152794
930,0.0108373
931,0.00586103
932,0.000480667
933,-0.00523019
934,-0.0112173
935,-0.017383
936,-0.0236185
937,-0.0298266
938,-0.0359116
939,-0.0418096
940,-0.0474838
941,-0.0529035
942,-0.0580384
943,-0.0628474
944,-0.0672759
945,-0.0712493
946,-0.0746701
947,-0.0774114
948,-0.0793106
949,-0.0801945
950,-0.0798708
951,-0.0781534
952,-0.0748805
953,-0.0699435
954,-0.0633061
955,-0.0550219
956,-0.0452522
957,-0.0342626
958,-0.0224156
959,-0.0101483
960,0.00206042
961,0.013732
962,0.0244263
963,0.0337864
964,0.0415564
965,0.0475995
966,0.0519153
967,0.054612
968,0.0558388
969,0.0557729
970,0.0545901
971,0.0524722
972,0.0496491
973,0.0464734
974,0.0433784
975,0.0408188
976,0.0392228
977,0.0389617
978,0.0402948
979,0.0432825
980,0.0476994
981,0.0529589
982,0.0581282
983,0.062036
984,0.0633745
985,0.0609026
986,0.0536697
987,0.041226
988,0.0237747
989,0.00225427
990,-0.0216765
991,-0.0458194
992,-0.0676673
993,-0.0847317
994,-0.0948855
995,-0.0966798
996,-0.0895685
997,-0.0740189
998,-0.0514801
999,-0.0241855
1000,0.00512422
1001,0.0335683
1002,0.0584995
1003,0.0778323
1004,0.0902751
1005,0.0954364
1006,0.0937982
1007,0.0865618
1008,0.0754101
1009,0.0622272
1010,0.0488177
1011,0.0366701
1012,0.0268074
1013,0.0197274
1014,0.0154209
1015,0.0134769
1016,0.0132364
1017,0.0139337
1018,0.0148683
1019,0.0154909
1020,0.0154557
1021,0.0146315
1022,0.0130669
1023,0.0109085
1024,0.00838481
1025,0.00574779
1026,0.00318212
1027,0.000734878
1028,-0.00169685
1029,-0.00429726
1030,-0.00726602
1031,-0.0107643
1032,-0.0149221
1033,-0.0198399
1034,-0.025545
1035,-0.0319834
1036,-0.0390105
1037,-0.0463837
1038,-0.0537772
1039,-0.060806
1040,-0.0670551
1041,-0.0721156
1042,-0.0756187
1043,-0.0772737
1044,-0.0768897
1045,-0.0743829
1046,-0.0697994
1047,-0.063302
1048,-0.0551592
1049,-0.0457115
1050,-0.0353546
1051,-0.024503
1052,-0.0135663
1053,-0.0029211
1054,0.00710547
1055,0.0162519
1056,0.0243256
1057,0.0312062
1058,0.0368392
1059,0.0412292
1060,0.0444284
1061,0.0465283
1062,0.0476437
1063,0.047908
1064,0.0474473
1065,0.0463851
1066,0.0448379
1067,0.0429104
1068,0.040708
1069,0.038328
1070,0.0358706
1071,0.0334444
1072,0.031164
1073,0.0291448
1074,0.0274998
1075,0.0263257
1076,0.0256915
1077,0.0256146
1078,0.0260615
1079,0.0269323
1080,0.0280628
1081,0.0292364
1082,0.0302242
1083,0.0307972
1084,0.0307467
1085,0.0299263
1086,0.0282729
1087,0.0258133
1088,0.0226675
1089,0.0190291
1090,0.0151412
1091,0.0112769
1092,0.00768757
1093,0.00458683
1094,0.00212409
1095,0.000362954
1096,-0.000702363
1097,-0.00114462
1098,-0.00108392
1099,-0.000679492
1100,-9.22539e-05
1101,0.000523437
1102,0.00103975
1103,0.00136644
1104,0.00143641
1105,0.00121089
1106,0.000672488
1107,-0.000177074
1108,-0.00132161
1109,-0.00273274
1110,-0.0043669
1111,-0.00616487
1112,-0.00805152
1113,-0.00994503
1114,-0.0117538
1115,-0.0133899
1116,-0.0147922
1117,-0.0159254
1118,-0.0167922
1119,-0.0174282
1120,-0.0179062
